tranfer_success,block_index,transaction_index,data-time,data-temp,data-humidity,transfer_time
true,28,19,23.39,44.90,2021-01-19T13:45:00Z
true,36,17,23.00,41.76,2021-01-19T15:31:00Z
true,43,94,22.79,41.79,2021-01-19T17:18:00Z
true,153,31,20.60,36.83,2021-01-19T19:07:00Z
true,172,9,19.96,38.27,2021-01-19T20:56:00Z
true,118,63,21.26,38.09,2021-01-19T22:40:00Z
true,39,75,22.89,40.93,2021-01-20T00:25:00Z
true,97,65,21.60,37.29,2021-01-20T02:12:00Z
true,70,52,22.10,36.26,2021-01-20T03:57:00Z
true,88,46,21.79,40.22,2021-01-20T05:43:00Z
true,25,19,23.50,35.00,2021-01-20T07:27:00Z
true,6,49,24.89,38.63,2021-01-20T09:14:00Z
true,42,74,22.79,37.70,2021-01-20T11:01:00Z
true,86,81,21.79,36.09,2021-01-20T12:42:00Z
true,94,82,21.70,43.40,2021-01-20T14:31:00Z
true,1,10,25.57,32.36,2021-01-20T16:15:00Z
true,99,91,21.60,44.77,2021-01-20T17:56:00Z
true,20,40,23.89,41.06,2021-01-20T19:40:00Z
true,80,90,21.89,34.83,2021-01-20T21:27:00Z
true,76,31,22.00,38.09,2021-01-20T23:08:00Z
true,142,31,20.89,45.06,2021-01-21T00:52:00Z
true,67,31,22.20,41.50,2021-01-21T02:41:00Z
true,11,18,24.63,38.83,2021-01-21T04:24:00Z
true,152,7,20.63,36.20,2021-01-21T06:06:00Z
true,66,60,22.20,39.40,2021-01-21T07:52:00Z
true,5,49,25.00,35.09,2021-01-21T09:39:00Z
true,165,0,20.20,40.72,2021-01-21T11:26:00Z
true,97,50,21.60,37.00,2021-01-21T13:15:00Z
true,138,57,20.89,35.43,2021-01-21T15:01:00Z
true,108,81,21.39,37.40,2021-01-21T16:43:00Z
true,177,20,19.76,40.83,2021-01-21T18:26:00Z
true,62,49,22.29,40.13,2021-01-21T20:06:00Z
true,84,65,21.89,45.40,2021-01-21T21:46:00Z
true,17,87,24.10,47.70,2021-01-21T23:28:00Z
true,3,58,25.20,33.16,2021-01-22T01:11:00Z
true,139,15,20.89,36.70,2021-01-22T03:00:00Z
true,90,74,21.76,45.70,2021-01-22T04:44:00Z
true,16,75,24.20,47.36,2021-01-22T06:26:00Z
true,48,56,22.63,28.59,2021-01-22T08:15:00Z
true,173,23,19.89,36.90,2021-01-22T10:01:00Z
true,41,72,22.82,42.27,2021-01-22T11:42:00Z
true,29,11,23.29,38.56,2021-01-22T13:26:00Z
true,127,50,21.10,37.93,2021-01-22T15:13:00Z
true,20,18,23.89,39.33,2021-01-22T16:56:00Z
true,65,67,22.20,37.66,2021-01-22T18:45:00Z
true,113,79,21.29,31.93,2021-01-22T20:29:00Z
true,104,17,21.50,39.73,2021-01-22T22:10:00Z
true,143,57,20.82,44.33,2021-01-22T23:52:00Z
true,107,35,21.43,41.53,2021-01-23T01:32:00Z
true,160,79,20.36,44.33,2021-01-23T03:19:00Z
true,3,24,25.29,48.50,2021-01-23T05:04:00Z
true,64,57,22.20,33.99,2021-01-23T06:48:00Z
true,178,31,19.70,37.73,2021-01-23T08:28:00Z
true,83,50,21.89,41.29,2021-01-23T10:08:00Z
true,142,62,20.86,34.70,2021-01-23T11:53:00Z
true,26,75,23.43,37.13,2021-01-23T13:35:00Z
true,87,94,21.79,39.20,2021-01-23T15:15:00Z
true,41,7,22.86,33.86,2021-01-23T16:55:00Z
true,132,2,21.00,35.33,2021-01-23T18:42:00Z
true,20,45,23.89,41.29,2021-01-23T20:27:00Z
true,105,84,21.50,44.63,2021-01-23T22:08:00Z
true,91,18,21.73,39.09,2021-01-23T23:56:00Z
true,45,23,22.73,43.39,2021-01-24T01:39:00Z
true,178,74,19.70,43.90,2021-01-24T03:21:00Z
true,151,45,20.70,44.79,2021-01-24T05:08:00Z
true,137,3,20.96,39.79,2021-01-24T06:49:00Z
true,2,0,25.50,49.23,2021-01-24T08:36:00Z
true,110,7,21.39,39.40,2021-01-24T10:21:00Z
true,54,0,22.50,39.09,2021-01-24T12:08:00Z
